#Hit,Channel,DayTime,Energy,Duration,Amplitude,ASL,FRQC
9139,7,1311.9110622,18,559,47,19,395
9140,1,1311.9110798,17,35,47,21,415
9141,5,1311.911083,17,44,47,19,413
9142,4,1311.9110838,17,43,47,19,418
9143,2,1311.9110908,15,483,47,19,437
9144,3,1311.9110915,15,480,47,19,456
9145,8,1311.911098,15,461,47,19,435
9146,6,1312.2899635,14,933,80,35,335
9147,10,1312.6415768,1,151,47,27,345
9148,6,1312.9231632,2,30,69,15,285
9149,6,1312.9255735,0,0,47,15,796
9150,12,1312.9599592,5,359,49,25,281
9151,6,1313.0368385,0,8,53,21,641
9152,13,1313.1372438,2,84,53,19,297
9153,20,1313.3731175,1,117,49,19,293
9154,6,1313.3811058,1,12,67,21,346
9155,6,1313.5117785,1,108,65,19,329
9156,6,1313.5127958,1,10,73,19,297
9157,13,1313.616952,0,90,45,21,359
9158,6,1313.7931905,0,1,49,23,711
9159,6,1314.038785,4,225,67,15,309
9160,6,1314.2679612,0,0,45,21,785
9161,6,1314.3651295,1,6,69,21,368
9162,20,1314.466093,0,24,47,19,362
9163,6,1314.4731772,0,5,58,23,563
9164,11,1314.5839248,1,0,45,25,453
9165,12,1314.821556,0,4,45,25,412
9166,13,1314.898968,0,5,46,19,364
9167,16,1315.1875255,0,1,46,21,437
9168,6,1315.2216948,0,1,49,15,725
9169,6,1315.4350995,1,33,67,15,291
9170,6,1315.4360882,1,7,70,15,307
9171,6,1315.4366985,1,28,66,15,307
9172,6,1315.4379135,1,123,70,15,291
9173,6,1315.4387175,0,24,57,15,388
9174,6,1315.8112952,1,28,69,23,308
9175,6,1315.8121875,1,7,71,23,304
9176,6,1315.954355,2,40,71,21,283
9177,6,1315.959279,4,355,71,25,311
9178,6,1316.1186695,2,19,69,26,350
9179,6,1316.1194495,1,11,67,26,413
9180,6,1316.3325875,1,30,63,25,323
9181,6,1316.333312,5,38,69,26,283
9182,6,1316.3342702,1,20,71,26,311
9183,6,1316.3388225,1,10,72,26,294
9184,6,1316.5227535,1,49,66,26,310
9185,6,1316.525029,3,74,72,26,281
9186,6,1316.5281218,4,98,71,26,280
9187,6,1316.657042,1,10,68,28,367
9188,6,1316.6598695,1,7,72,29,293
9189,10,1316.834601,0,0,45,27,329
9190,16,1317.3274948,5,460,49,21,394
9191,6,1317.7769978,6,346,70,15,284
9192,6,1318.095366,9,55,71,25,274
9193,6,1318.0973175,0,8,64,25,400
9194,6,1318.0993715,1,130,64,25,317
9195,10,1318.2442918,0,21,45,26,375
9196,12,1318.2899252,2,122,48,25,312
9197,6,1318.4925998,0,12,64,26,389
9198,6,1318.8134855,4,147,70,19,279
9199,6,1318.855253,0,11,66,23,383
9200,6,1319.1237102,0,3,56,25,537
9201,6,1319.2885162,2,91,71,25,317
9202,6,1319.2917605,1,7,70,25,304
9203,6,1319.3495365,11,705,69,25,292
9204,6,1319.6665595,1,134,70,26,320
9205,6,1319.6679285,2,104,73,26,312
9206,6,1319.6698255,1,101,67,27,307
9207,6,1319.6705335,4,253,66,27,421
9208,6,1319.7310422,2,72,69,28,282
9209,6,1320.0408812,6,203,69,26,339
9210,6,1320.0422955,5,77,69,26,291
9211,13,1320.0521805,2,141,50,21,296
9212,6,1320.0953775,0,40,57,28,369
9213,6,1320.0962195,2,66,66,28,367
9214,6,1320.098228,1,7,67,28,392
9215,6,1320.0991955,6,91,72,28,298
9216,6,1320.1471898,5,401,71,30,435
9217,6,1320.253,0,0,46,29,765
9218,6,1320.255368,1,80,64,29,308
9219,6,1320.3139395,0,5,56,29,542
9220,12,1320.3678275,1,171,49,25,318
9221,6,1320.4138355,0,9,63,29,393
9222,11,1320.5089472,1,133,45,25,404
9223,6,1321.0953825,0,3,52,15,632
9224,10,1321.1758742,0,19,45,27,400
9225,6,1321.2106102,0,2,49,15,692
9226,6,1321.2113038,5,61,70,15,320
9227,20,1321.4221618,0,4,45,19,447
9228,6,1321.492953,1,7,68,23,382
9229,6,1321.4947888,1,7,71,23,299
9230,6,1321.5151865,1,75,65,25,306
9231,6,1321.5161788,1,7,70,25,313
9232,6,1321.6161995,0,31,46,26,45
9233,6,1321.6181095,1,18,68,26,376
9234,10,1322.141171,2,201,47,26,322
9235,6,1322.2106795,0,0,45,15,766
9236,6,1322.213389,7,565,73,25,24
9237,6,1322.2181438,2,14,73,25,288
9238,6,1322.4939425,1,6,67,26,385
9239,6,1322.4947358,1,100,61,26,389
9240,20,1322.5788148,0,5,46,19,393
9241,6,1322.6994138,0,25,63,27,431
9242,6,1322.7001955,1,7,70,27,330
9243,6,1322.725179,0,8,65,25,405
9244,6,1322.7259512,3,222,70,25,305
9245,6,1322.9402255,1,9,71,26,327
9246,10,1323.281255,0,18,45,27,321
9247,6,1323.3531945,0,7,64,21,455
9248,6,1323.437784,2,32,70,21,288
9249,6,1323.4951342,0,5,57,21,534
9250,6,1323.4958418,3,88,70,21,285
9251,6,1323.4968555,3,334,71,21,300
9252,10,1323.5671325,3,251,48,27,295
9253,6,1323.8216272,1,27,66,25,371
9254,6,1323.822611,0,7,53,25,570
9255,6,1323.8542885,0,2,53,26,621
9256,6,1323.9327672,3,167,71,25,340
9257,16,1324.2109322,3,329,47,21,349
9258,13,1324.2983778,0,4,45,19,431
9259,6,1324.3534655,2,51,71,21,284
9260,6,1324.4350655,0,4,56,21,501
9261,6,1324.8934835,1,8,66,15,373
9262,6,1324.8944308,1,7,71,15,307
9263,7,1325.179756,0,0,45,21,383
9264,6,1325.2741942,1,24,70,21,320
9265,6,1325.2754765,1,10,72,21,294
9266,6,1325.2769022,0,3,57,21,508
9267,13,1325.2831765,1,85,51,21,318
9268,13,1325.2938458,2,81,52,21,280
9269,6,1325.3535225,0,2,51,25,655
9270,13,1325.5216698,1,89,47,21,324
9271,6,1325.6131922,0,14,57,23,441
9272,6,1325.7366335,4,353,69,23,335
9273,6,1325.7899248,0,2,50,21,665
9274,6,1325.7947448,1,59,65,21,320
9275,6,1325.7958615,1,130,70,21,294
9276,6,1325.8951435,0,0,46,23,807
9277,6,1325.8985148,0,7,64,23,452
9278,10,1325.9186668,0,0,45,27,341
9279,6,1326.0186062,1,13,71,23,333
9280,6,1326.0198435,0,0,47,23,726
9281,6,1326.0205622,8,55,68,23,293
9282,6,1326.1752418,0,8,61,26,504
9283,16,1326.3212642,1,112,48,21,315
9284,6,1326.3550915,1,60,60,25,322
9285,6,1326.674417,0,9,63,19,406
9286,6,1326.6753092,1,7,70,19,311
9287,6,1327.1136985,0,5,59,21,44
9288,13,1327.1503012,2,195,48,21,311
9289,6,1327.1733885,1,20,64,19,372
9290,6,1327.1759372,25,1242,71,19,276
9291,6,1327.6327108,0,4,55,27,595
9292,6,1327.6958425,3,240,69,15,300
9293,6,1327.974673,2,72,66,21,298
9294,6,1327.9758285,0,5,57,21,627
9295,6,1327.9784325,32,741,86,21,21
9296,7,1327.9785965,19,558,47,19,388
9297,1,1327.9785998,18,545,47,19,401
9298,5,1327.9786008,18,544,47,19,400
9299,4,1327.9786015,18,542,47,19,406
9300,3,1327.9786095,17,37,47,19,416
9301,2,1327.9786115,17,509,47,15,419
9302,8,1327.9786145,16,497,47,15,422
9303,10,1328.0097658,0,41,47,27,332
9304,6,1328.5979515,0,0,45,15,738
9305,6,1328.8510785,5,415,72,15,284
9306,11,1328.867382,0,18,47,25,431
9307,6,1328.976175,1,39,65,23,326
9308,6,1328.982195,1,10,72,23,291
9309,13,1329.161262,0,0,45,19,508
9310,10,1329.5090452,0,31,47,27,316
9311,16,1329.5411275,1,136,47,21,372
9312,13,1329.8480612,0,0,45,21,419
9313,10,1329.9585925,3,328,46,27,305
9314,11,1330.3964655,1,119,49,25,344
9315,6,1330.7762418,1,49,66,15,316
9316,6,1330.7780858,1,7,71,19,299
9317,6,1330.8372872,1,29,70,21,304
9318,6,1330.8382612,10,438,69,21,317
9319,10,1331.301947,2,211,48,27,328
9320,10,1332.0061542,0,31,45,27,363
9321,6,1332.05916,1,10,72,15,339
9322,6,1332.059914,4,12,80,15,275
9323,6,1332.0614782,2,78,72,15,285
9324,6,1332.0628135,2,0,45,15,842
9325,12,1332.3196328,5,276,49,25,26
9326,20,1332.3723095,0,24,48,19,346
9327,6,1332.3781762,0,40,60,29,418
9328,6,1332.3794535,1,6,68,29,369
9329,6,1332.3827488,1,61,71,30,278
9330,6,1332.7226715,0,7,49,21,599
9331,6,1332.8280405,4,181,69,21,308
9332,6,1332.8288658,1,7,71,21,309
9333,6,1332.8305128,3,131,69,21,319
9334,6,1332.8581768,0,8,57,26,492
9335,12,1333.2158432,2,183,47,25,343
9336,6,1333.3624708,0,3,55,15,533
9337,6,1333.3633055,5,615,73,15,345
9338,6,1333.36909,4,9,82,15,377
9339,6,1333.3697805,63,1236,90,39,314
9340,7,1333.3701975,37,809,51,25,296
9341,5,1333.370199,37,806,51,25,310
9342,4,1333.3702002,37,797,51,25,306
9343,1,1333.3702012,37,804,51,25,311
9344,2,1333.3702045,35,60,51,25,318
9345,8,1333.3702045,35,57,51,25,310
9346,3,1333.370205,36,790,51,25,311
9347,6,1333.4187235,1,7,69,40,379
9348,6,1333.41944,2,11,74,40,298
9349,6,1333.54372,3,247,71,40,287
9350,6,1333.545099,0,17,66,40,403
9351,11,1333.6139622,0,0,45,23,398
9352,6,1333.6184438,1,38,72,40,287
9353,6,1333.6194982,0,93,54,40,339
9354,6,1333.620664,8,176,69,40,302
9355,12,1333.710782,1,56,46,25,359
9356,12,1333.9296698,0,28,45,25,354
9357,6,1334.052246,3,26,72,25,282
9358,6,1334.0554158,30,707,86,26,22
9359,4,1334.0555922,17,42,47,21,418
9360,7,1334.0555938,17,538,47,19,400
9361,1,1334.0555992,17,36,47,21,415
9362,5,1334.0555998,16,505,47,21,411
9363,3,1334.0556085,15,476,47,21,453
9364,2,1334.0556108,15,470,47,19,436
9365,8,1334.0556118,15,468,47,19,440
9366,10,1334.15979,0,0,45,27,359
9367,6,1334.227449,6,177,70,34,281
9368,6,1335.2360912,9,406,70,15,31
9369,10,1335.358721,0,0,45,27,370
9370,6,1335.904116,2,14,70,15,300
9371,6,1335.9059845,2,180,70,21,304
9372,6,1336.2632752,5,411,68,23,340
9373,6,1336.265011,0,3,51,23,617
9374,6,1336.2656158,3,291,72,23,274
9375,6,1336.7951685,8,918,71,15,297
9376,6,1336.8877435,5,485,70,23,282
9377,6,1336.940469,4,432,66,25,350
9378,12,1337.0057468,0,0,45,25,397
9379,6,1337.2322128,4,310,70,26,291
9380,6,1337.233347,3,361,68,26,341
9381,6,1337.2350175,1,6,68,26,373
9382,13,1337.6521102,1,101,46,21,344
9383,6,1337.7453608,4,187,71,15,453
9384,6,1338.0547275,3,79,73,21,276
9385,6,1338.3344562,6,369,72,23,342
9386,6,1338.3357888,4,298,71,23,280
9387,6,1338.3382475,8,478,77,23,278
9388,13,1338.6918115,0,0,45,19,425
9389,14,1338.8899205,1,45,49,19,412
9390,6,1338.9412995,2,116,70,15,29
9391,12,1339.1027422,0,0,45,25,328
9392,12,1339.1924315,10,754,52,26,26
9393,6,1339.3764832,6,602,70,21,331
9394,6,1339.6995505,0,2,55,21,585
9395,10,1339.713796,0,0,45,26,346
9396,6,1339.7529345,2,96,70,21,286
9397,6,1339.9150772,3,289,70,21,290
9398,6,1339.9174305,4,23,67,21,372
9399,6,1340.0555962,0,4,54,23,565
9400,6,1340.2682542,1,8,69,23,398
9401,6,1340.3415675,5,60,74,23,30
9402,10,1340.3914975,1,60,46,27,333
9403,6,1340.619353,3,83,69,26,284
9404,6,1340.6233952,0,2,49,26,676
9405,6,1340.77467,8,553,70,26,287
9406,6,1340.7770178,3,247,69,27,293
9407,6,1340.831516,3,0,45,28,742
9408,6,1340.8360228,0,11,49,28,598
9409,13,1341.4582128,2,181,46,21,317
9410,10,1341.508941,0,17,45,27,389
9411,6,1342.3552125,0,1,49,15,692
9412,16,1342.3618035,3,205,49,21,323
9413,6,1342.4189855,1,13,72,19,319
9414,6,1342.4213685,25,655,85,21,23
9415,7,1342.4215805,13,441,46,19,435
9416,5,1342.421588,12,413,46,19,450
9417,1,1342.421593,12,411,46,21,441
9418,4,1342.421593,12,405,46,19,457
9419,3,1342.4216052,11,381,46,19,505
9420,8,1342.4216052,10,362,46,15,487
9421,2,1342.4216152,10,361,46,15,480
9422,6,1342.606828,0,3,56,33,538
9423,6,1342.8732345,0,2,49,33,712
9424,6,1342.8753875,5,406,74,33,281
9425,6,1342.8781925,1,26,71,33,349
9426,16,1342.9315512,0,33,45,21,442
9427,6,1342.9965425,0,17,53,25,477
9428,6,1343.019859,0,312,58,25,430
9429,6,1343.0212528,2,32,71,25,296
9430,6,1343.0225735,3,11,77,25,277
9431,6,1343.024515,3,220,71,28,289
9432,16,1343.2226705,1,120,45,21,377
9433,6,1343.4204682,1,14,67,27,423
9434,6,1343.4226075,4,340,73,27,382
9435,6,1343.4245365,16,489,83,27,25
9436,6,1343.42615,7,351,75,27,291
9437,6,1343.533109,2,45,70,33,300
9438,6,1343.5342408,1,7,71,33,312
9439,6,1343.7555845,2,171,71,33,451
9440,6,1343.758913,30,72,82,33,254
9441,1,1343.759246,9,323,45,23,407
9442,5,1343.759251,8,304,45,21,397
9443,7,1343.759255,9,312,45,21,387
9444,4,1343.759256,8,287,45,21,402
9445,3,1343.7592782,6,244,45,21,432
9446,2,1343.7592795,6,234,45,21,426
9447,8,1343.759288,6,215,45,21,459
9448,6,1343.7960922,0,217,48,35,41
9449,11,1344.0545568,1,135,47,23,366
9450,16,1344.1777302,1,0,45,21,450
9451,12,1344.2169398,0,72,47,25,306
9452,6,1344.3177822,5,119,71,15,305
9453,6,1344.3198188,1,37,67,15,339
9454,6,1344.3760178,2,55,64,23,301
9455,6,1344.3771908,0,4,53,23,602
9456,6,1344.3785458,1,21,66,23,385
9457,6,1344.3798715,3,221,70,25,314
9458,6,1344.496699,5,567,70,25,349
9459,6,1344.4991562,9,390,70,26,332
9460,13,1344.8293232,0,4,45,21,503
9461,6,1344.9842595,0,0,47,25,731
9462,6,1344.9865932,8,548,73,25,276
9463,6,1344.9881578,1,62,70,25,317
9464,10,1345.013082,0,23,47,27,342
9465,6,1345.2333955,2,97,65,25,311
9466,6,1345.2349815,0,0,49,25,755
9467,13,1345.3755038,7,384,53,19,297
9468,6,1345.4094315,0,5,60,26,492
9469,6,1345.523058,2,180,69,19,364
9470,6,1345.89692,1,143,68,21,357
9471,6,1345.8997775,1,357,57,21,530
9472,6,1345.9008458,0,0,51,21,682
9473,6,1345.9014925,1,141,69,21,305
9474,6,1345.90383,0,1,51,21,54
9475,6,1346.1530025,4,400,69,21,395
9476,6,1346.1542325,5,274,73,21,281
9477,6,1346.1556915,0,7,66,21,377
9478,6,1346.1568835,2,11,74,21,289
9479,6,1346.1583255,0,0,47,21,733
9480,6,1346.6153538,0,61,50,27,437
9481,6,1346.6184225,7,408,72,27,347
9482,6,1346.6213195,3,48,72,27,279
9483,10,1346.6406385,2,236,47,26,307
9484,6,1346.9367915,4,48,71,25,291
9485,6,1346.9374668,1,7,70,25,323
9486,6,1346.9383482,6,239,71,25,31
9487,6,1346.9942408,0,9,58,28,502
9488,6,1346.9989018,1,6,71,28,358
9489,6,1346.9999612,5,12,81,28,29
9490,6,1347.3166202,0,1,48,31,718
9491,13,1347.3276765,0,36,47,19,366
9492,9,1347.473567,0,5,45,21,378
9493,10,1347.4742388,4,421,48,26,288
9494,6,1347.7248095,2,118,72,15,293
9495,6,1347.7261082,5,12,82,30,28
9496,6,1347.7292165,3,125,72,30,286
9497,6,1347.7300622,2,12,76,30,290
9498,6,1348.4374485,6,287,72,15,281
9499,6,1348.438953,6,445,72,26,286
9500,6,1348.4790512,0,5,57,26,540
9501,13,1348.610934,0,14,46,19,419
9502,10,1348.6814995,0,27,45,27,380
9503,6,1349.0228175,3,48,69,21,282
9504,6,1349.0237975,5,568,71,21,357
9505,6,1349.0603162,3,275,70,23,290
9506,6,1349.1564172,2,42,66,25,336
9507,6,1349.1579715,1,10,73,25,288
9508,21,1349.3643758,0,6,46,19,178
9509,14,1349.6319168,1,53,49,19,413
9510,6,1349.7818655,2,12,70,15,298
9511,6,1349.9373735,0,0,47,21,55
9512,6,1350.1064818,11,889,69,21,296
9513,6,1350.1594045,3,322,69,25,361
9514,6,1350.1611695,0,0,46,25,689
9515,6,1350.1625928,0,3,51,26,677
9516,13,1350.2469575,0,5,47,19,367
9517,10,1350.7159368,3,28,50,27,24
9518,11,1350.716183,2,303,45,23,369
9519,10,1351.0794195,0,6,45,27,396
9520,11,1351.3771368,2,172,47,23,380
9521,6,1351.7397835,1,44,56,15,356
9522,6,1352.1805508,1,67,65,15,323
9523,6,1352.1814255,11,216,68,19,340
9524,6,1352.1836472,14,563,70,19,294
9525,6,1352.4026018,0,8,54,28,47
9526,6,1353.2977632,3,87,68,15,301
9527,6,1353.2993025,2,25,70,15,291
9528,6,1353.3577842,0,25,60,23,368
9529,6,1353.6629895,2,97,65,23,299
9530,6,1353.6638005,1,54,55,23,391
9531,6,1353.8199632,7,807,70,23,303
9532,6,1353.82311,2,238,59,23,438
9533,6,1353.8244425,4,102,67,26,363
9534,6,1353.8257058,6,727,73,26,295
9535,6,1353.9350625,10,834,74,27,304
9536,6,1353.9375998,0,6,57,27,555
9537,6,1354.0972658,1,7,69,29,379
9538,6,1354.0982712,1,0,45,29,867
9539,6,1354.0992062,15,237,72,29,276
9540,6,1354.1417245,2,55,72,32,287
9541,6,1354.142757,1,7,68,32,320
9542,6,1354.2025345,6,376,71,32,281
9543,6,1354.2039585,3,213,73,32,342
9544,6,1354.2079148,41,1057,87,32,20
9545,7,1354.2080582,22,601,48,19,364
9546,5,1354.208059,21,599,48,21,382
9547,1,1354.2080595,22,617,48,21,373
9548,4,1354.2080605,21,591,48,21,390
9549,3,1354.2080638,21,583,48,19,400
9550,8,1354.208068,20,567,48,19,393
9551,2,1354.2080702,20,566,48,19,384
9552,6,1354.2255975,0,2,50,37,717
9553,6,1354.2528945,6,221,70,37,285
9554,6,1354.25381,1,11,73,37,297
9555,6,1354.5194188,0,0,45,36,853
9556,6,1354.5201322,8,1111,66,36,378
9557,6,1354.5224695,1,7,71,36,302
9558,6,1354.5791242,3,177,68,36,355
9559,6,1354.5818962,2,185,72,36,379
9560,6,1354.583309,1,7,73,36,289
9561,6,1354.625052,3,375,71,36,326
9562,21,1354.7935848,0,46,47,19,165
9563,6,1354.865873,1,6,68,28,375
9564,6,1354.8670015,2,11,74,28,287
9565,6,1354.9155375,0,231,49,29,571
9566,6,1355.0859242,0,2,51,25,685
9567,6,1355.088383,0,3,49,25,673
9568,6,1355.0917262,26,847,81,31,244
9569,1,1355.092046,5,194,45,21,458
9570,7,1355.0920462,6,245,45,19,399
9571,4,1355.0920485,4,178,45,21,457
9572,5,1355.092069,4,171,45,19,458
9573,3,1355.092124,1,42,45,19,423
9574,6,1355.2621222,0,2,49,31,712
9575,6,1355.2659305,0,7,65,31,425
9576,6,1355.2671732,1,10,73,31,292
9577,22,1355.4513495,0,21,48,19,152
9578,11,1355.50104,0,24,45,23,390
9579,10,1355.5163948,8,714,48,27,277
9580,11,1355.5165905,6,500,50,25,356
9581,6,1355.6775775,2,85,65,21,317
9582,6,1355.6788855,0,0,48,21,697
9583,6,1355.680102,1,7,72,21,290
9584,6,1355.681973,1,27,69,21,316
9585,6,1355.6828255,1,23,69,21,317
9586,6,1355.6989305,0,2,49,26,549
9587,6,1355.701577,0,6,67,26,385
9588,6,1355.7030005,0,92,53,26,388
9589,6,1355.7062898,2,10,73,26,288
9590,13,1355.8856618,0,0,45,21,402
9591,6,1356.0594308,10,214,71,26,273
9592,6,1356.0618698,0,8,63,28,413
9593,6,1356.0628312,1,10,73,28,301
9594,10,1356.1767272,0,14,47,27,367
9595,10,1356.22382,0,22,45,27,396
9596,6,1356.9449925,0,4,57,15,535
9597,6,1357.0212125,0,16,54,15,474
9598,6,1357.0228525,0,1,50,15,685
9599,6,1357.0248425,1,17,71,15,293
9600,6,1357.0800958,4,199,69,21,305
9601,6,1357.0817785,2,10,74,23,289
9602,11,1357.258004,1,96,47,25,322
9603,6,1357.441671,1,23,64,23,346
9604,6,1357.5026998,0,7,61,25,448
9605,13,1357.5107235,0,5,45,19,453
9606,6,1357.7733742,2,144,67,21,302
9607,6,1357.7761888,1,7,71,23,298
9608,6,1357.9550145,0,1,47,23,790
9609,6,1357.9765988,2,64,68,23,283
9610,6,1358.0769022,0,46,52,23,392
9611,11,1358.177536,1,128,45,23,386
9612,6,1358.1826005,0,8,66,23,379
9613,6,1358.185146,1,7,69,23,315
9614,6,1358.2028155,0,0,47,25,752
9615,6,1358.504243,2,29,70,21,288
9616,6,1358.6857528,0,0,45,21,750
9617,6,1358.686399,3,23,71,21,284
9618,6,1358.6901598,0,5,54,21,565
9619,11,1358.7180768,1,151,47,23,355
9620,6,1358.843734,1,236,48,23,458
9621,6,1358.906506,3,504,69,23,295
9622,6,1358.9106492,1,42,66,23,334
9623,6,1359.2016835,1,7,69,21,364
9624,6,1359.202616,0,6,65,21,350
9625,6,1359.2234995,0,5,57,23,569
9626,6,1359.2241562,6,247,68,23,306
9627,6,1359.4454908,2,89,69,23,293
9628,6,1359.4471835,0,5,56,23,529
9629,6,1359.4501165,1,10,73,25,291
9630,22,1359.4576535,0,5,45,19,158
9631,6,1359.4652895,0,14,57,26,455
9632,6,1359.4666958,0,12,60,26,429
9633,6,1359.4705442,3,114,64,26,327
9634,10,1359.5542318,0,0,45,27,385
9635,10,1359.569948,0,10,45,27,381
9636,6,1359.5781218,1,36,68,26,307
9637,6,1359.5800508,2,73,69,26,297
9638,6,1359.582304,2,122,69,26,334
9639,12,1359.6326122,17,1091,52,26,222
9640,11,1359.6328855,9,784,49,23,285
9641,10,1359.6338355,2,309,45,27,338
9642,10,1359.6547475,0,36,47,27,366
9643,6,1359.6549282,0,0,45,28,601
9644,10,1359.6868198,0,31,48,27,310
9645,13,1359.7737392,0,0,45,21,356
9646,6,1359.9254145,0,14,64,27,401
9647,6,1359.9265488,1,7,69,27,319
9648,6,1360.2775675,0,2,48,19,669
9649,6,1360.6192975,5,454,70,15,298
9650,6,1360.6236775,1,7,70,15,304
9651,6,1360.7793128,2,20,69,23,295
9652,6,1360.9605898,0,29,55,25,413
9653,6,1360.9614198,6,114,70,25,279
9654,6,1360.9632675,5,311,69,27,282
9655,6,1360.9819882,0,2,56,28,569
9656,6,1360.982743,0,7,67,28,380
9657,6,1360.988283,1,12,67,28,311
9658,6,1360.9896205,2,93,65,28,350
9659,22,1361.0388545,0,10,45,19,164
9660,6,1361.1641112,0,12,62,28,427
9661,6,1361.1856542,2,158,68,28,363
9662,11,1361.2581458,0,72,48,25,352
9663,6,1361.5299055,0,1,49,19,738
9664,6,1361.5323055,6,80,71,19,274
9665,6,1361.5357042,1,10,73,19,291
9666,22,1361.8319485,0,26,45,15,152
9667,6,1362.2271718,6,475,68,15,296
9668,6,1362.3388212,3,157,73,21,323
9669,6,1362.3397305,3,65,68,21,281
9670,6,1362.3990798,2,228,70,26,322
9671,6,1362.4004968,0,7,66,26,324
9672,6,1362.4700815,0,2,50,27,675
9673,6,1362.471312,1,28,65,27,307
9674,6,1362.5071765,7,422,71,27,286
9675,13,1362.6039042,0,4,46,19,480
9676,6,1362.6283305,0,2,54,29,588
9677,13,1362.8069988,0,29,46,19,368
9678,6,1362.9742275,0,13,49,23,621
9679,10,1363.5183838,6,631,49,27,275
9680,6,1363.7198915,1,16,70,15,359
9681,6,1363.7213708,1,7,70,15,309
9682,6,1363.7771485,0,3,54,21,558
9683,6,1364.0859345,1,41,59,21,352
9684,6,1364.087167,3,94,70,21,279
9685,6,1364.1037412,0,4,55,23,611
9686,6,1364.2712858,0,2,52,21,670
9687,16,1364.3904878,0,62,46,21,386
9688,6,1364.4356355,11,46,71,21,277
9689,6,1364.4368555,2,11,73,21,295
9690,6,1364.4973775,7,28,71,27,29
9691,6,1364.4995078,0,1,49,27,724
9692,6,1364.5173788,0,1,48,29,685
9693,11,1364.6559382,3,473,46,25,338
9694,6,1364.7473965,0,0,47,28,731
9695,6,1364.7504072,3,276,72,28,329
9696,6,1364.7518972,4,361,71,28,318
9697,6,1364.8130495,0,63,59,29,314
9698,6,1364.8137505,3,556,70,29,347
9699,6,1364.8154638,0,1,49,29,766
9700,6,1364.8343188,1,7,67,30,384
9701,6,1364.8350822,0,333,49,30,44
9702,22,1364.8707555,0,10,48,15,162
9703,6,1364.9840245,0,5,56,27,535
9704,13,1365.2304042,0,5,45,19,394
9705,6,1365.3102258,2,378,66,21,335
9706,6,1365.3598255,0,15,57,19,447
9707,6,1365.4940368,6,465,70,19,300
9708,10,1365.6053775,0,23,47,27,334
9709,6,1365.7307895,5,178,71,23,345
9710,6,1365.7378938,1,10,72,26,295
9711,10,1365.8173645,1,63,46,27,315
9712,22,1365.8181855,0,5,46,15,161
9713,6,1365.9003345,1,6,70,26,372
9714,6,1365.9013445,1,103,67,26,328
9715,11,1366.0090712,0,0,45,23,460
9716,16,1366.0844045,0,45,46,21,399
9717,6,1366.2707105,7,417,69,21,308
9718,6,1366.289642,1,42,63,25,314
9719,6,1366.2934832,1,7,70,25,305
9720,6,1366.3333255,0,1,49,26,756
9721,22,1366.3562872,0,14,48,15,153
9722,11,1366.3718045,0,60,46,23,380
9723,22,1366.4584002,0,37,48,19,152
9724,16,1366.5986698,2,180,45,21,366
9725,6,1367.0812915,0,5,56,15,572
9726,10,1368.14904,0,10,46,27,361
9727,6,1368.1872335,0,8,49,15,578
9728,6,1368.2219902,0,14,62,15,409
9729,6,1368.224013,1,7,71,15,295
9730,6,1368.3445185,0,2,49,21,671
9731,6,1368.3935342,0,1,46,21,62
9732,16,1368.465654,0,15,47,21,385
9733,6,1368.858816,0,2,54,15,610
9734,10,1368.976535,0,0,45,27,388
9735,12,1369.0169998,0,4,45,25,325
9736,11,1369.017099,1,225,45,23,442
9737,10,1369.199052,4,447,46,27,323
9738,6,1369.3383245,0,89,51,15,413
9739,6,1369.4226525,1,6,69,15,382
9740,6,1369.426636,1,7,71,21,297
9741,6,1369.4629132,7,479,70,21,292
9742,14,1369.5790905,1,64,53,19,324
9743,6,1369.6237135,4,134,71,25,283
9744,6,1369.743897,5,400,70,26,282
